date,ad_group_id,device,impressions,clicks,conversions,cost
2024-07-02,155673249996,MOBILE,31,2,0,1.87
2024-07-02,155673250956,DESKTOP,110,3,0,4.59
2024-07-02,168997303571,DESKTOP,1554,6,1,7.79924
2024-07-02,155673250956,MOBILE,104,6,0,10.35
2024-07-02,164135120558,DESKTOP,1230,6,1.872379,22.588708
2024-07-02,148575862984,MOBILE,181,21,1.007564,35.97
2024-07-02,148575862984,DESKTOP,193,24,5,71.48
2024-07-02,168997303571,MOBILE,3208,32,1,14.230581
2024-07-02,164135120558,MOBILE,4787,64,21.939944,83.120151
2024-07-01,168997303571,DESKTOP,8,0,0,0.00519
2024-07-01,168997303571,MOBILE,3,0,0,0.001689
2024-07-01,155673249556,TABLET,1,0,0,0
2024-07-01,155673249556,DESKTOP,5,0,0,0
2024-07-01,155673250956,TABLET,1,0,0,0
2024-07-01,164135120558,MOBILE,1,0,0,0.000808
2024-07-01,164135120558,DESKTOP,8,0,0,0.008542
2024-07-01,148575862984,TABLET,5,0,0,0
2024-07-01,168997303571,DESKTOP,1080,1,0,7.334106
2024-07-01,155673249556,MOBILE,7,1,0,1.24
2024-07-01,169214802704,DESKTOP,45,3,0,22.38
2024-07-01,155673249996,MOBILE,36,3,0,6.35
2024-07-01,155673249996,DESKTOP,30,4,4,9.09
2024-07-01,164135120558,DESKTOP,1610,6,1.508847,30.519656
2024-07-01,155673250956,DESKTOP,111,7,0,12.9
2024-07-01,169214802704,MOBILE,24,8,0,25.456796
2024-07-01,155673250956,MOBILE,144,8,0.940398,8.29
2024-07-01,168997303571,MOBILE,1631,15,0,7.523086
2024-07-01,164828025000,DESKTOP,25,0,0,0
2024-07-01,164828025000,MOBILE,17,2,0,2.65
2024-07-01,164828025000,DESKTOP,25,0,0,0
2024-07-01,164828025000,MOBILE,17,2,0,2.65
2024-07-01,148575862984,DESKTOP,170,20,1.717581,53.33
2024-07-01,148575862984,MOBILE,162,26,9.887655,45.92
2024-07-01,164135120558,MOBILE,3602,55,7.093242,74.873939
2024-06-30,168997303571,DESKTOP,149,0,0,2.668695
2024-06-30,168997303571,DESKTOP,4,0,0,0.00176
2024-06-30,155673249556,DESKTOP,14,0,0,0
2024-06-30,155673249556,TABLET,2,0,0,0
2024-06-30,155673250956,TABLET,7,0,0,0
2024-06-30,164135120558,MOBILE,7,0,0,0.004336
2024-06-30,164135120558,DESKTOP,17,0,0,0.005999
2024-06-30,155673249996,TABLET,3,0,0,0
2024-06-30,169214802704,MOBILE,44,1,0,4.39
2024-06-30,155673249556,MOBILE,14,1,0,1.74
2024-06-30,148575862984,TABLET,1,1,0,0.78
2024-06-30,169214802704,DESKTOP,46,2,0,20.52
2024-06-30,168997303571,MOBILE,342,2,0.325545,2.388666
2024-06-30,155673250956,DESKTOP,89,2,0,3.44
2024-06-30,155673249996,DESKTOP,48,2,0,5.72
2024-06-30,155673249996,MOBILE,76,7,0,5.7
2024-06-30,164135120558,DESKTOP,826,8,1.491153,36.699981
2024-06-30,148575862984,DESKTOP,92,8,1,34.25
2024-06-30,164828025000,DESKTOP,12,1,3,0.99
2024-06-30,164828025000,MOBILE,28,5,0,15.3
2024-06-30,155673250956,MOBILE,252,22,1,29.73
2024-06-30,164135120558,MOBILE,1431,26,4.681951,47.805249
2024-06-30,148575862984,MOBILE,220,33,3.873372,51.97
2024-06-29,169214802704,TABLET,1,0,0,0
2024-06-29,168997303571,DESKTOP,1,0,0,0.000203
2024-06-29,168997303571,DESKTOP,57,0,0,2.153512
2024-06-29,155673249556,DESKTOP,7,0,0,0
2024-06-29,155673250956,TABLET,6,0,0,0
2024-06-29,164135120558,MOBILE,2,0,0,0.000242
2024-06-29,164135120558,DESKTOP,9,0,0,0.004228
2024-06-29,148575862984,TABLET,3,0,0,0
2024-06-29,168997303571,MOBILE,4,1,0,0.003371
2024-06-29,155673249556,MOBILE,9,1,0,1.54
2024-06-29,169214802704,DESKTOP,38,2,4.359894,25.32
2024-06-29,168997303571,MOBILE,122,2,0.030775,1.974204
2024-06-29,155673249996,DESKTOP,17,2,0,3.25
2024-06-29,155673249996,MOBILE,33,3,0,8.85
2024-06-29,169214802704,MOBILE,31,5,1,17.996335
2024-06-29,155673250956,DESKTOP,69,6,0,14.47
2024-06-29,164135120558,DESKTOP,484,9,0,39.878172
2024-06-29,148575862984,DESKTOP,75,9,0,32.45
2024-06-29,155673250956,MOBILE,129,12,3,20.42
2024-06-29,164135120558,MOBILE,814,20,1.61016,55.165996
2024-06-29,164828025000,TABLET,1,0,0,0
2024-06-29,164828025000,DESKTOP,8,0,0,0
2024-06-29,164828025000,MOBILE,21,3,0,10.375
2024-06-29,148575862984,MOBILE,176,32,7.081468,56.3
2024-06-28,169214802704,TABLET,1,0,0,0
2024-06-28,168997303571,MOBILE,5,0,0,0.001206
2024-06-28,168997303571,DESKTOP,2,0,0,0.006892
2024-06-28,155673249556,DESKTOP,2,0,0,0
2024-06-28,155673249556,MOBILE,7,0,0,0
2024-06-28,155673250956,TABLET,4,0,0,0
2024-06-28,148575862984,TABLET,3,0,0,0
2024-06-28,168997303571,MOBILE,102,2,1,2.948138
2024-06-28,168997303571,DESKTOP,79,2,0,3.189159
2024-06-28,169214802704,DESKTOP,55,3,0,25.22
2024-06-28,155673250956,DESKTOP,88,3,0,4.06
2024-06-28,155673249996,DESKTOP,18,3,0,3.7
2024-06-28,155673249996,MOBILE,37,3,0,3.96
2024-06-28,155673250956,MOBILE,105,6,0,9.27
2024-06-28,169214802704,MOBILE,29,7,1,32.33
2024-06-28,148575862984,DESKTOP,173,14,4.20943,43.06
2024-06-28,164135120558,MOBILE,651,15,0.038931,37.23807
2024-06-28,164135120558,DESKTOP,695,17,6,48.202595
2024-06-28,164828025000,DESKTOP,8,0,0,0
2024-06-28,164828025000,TABLET,1,0,0,0
2024-06-28,164828025000,MOBILE,13,0,0,0
2024-06-28,148575862984,MOBILE,218,28,1.097191,48.88
2024-06-27,169214802704,TABLET,1,0,0,0
2024-06-27,168997303571,DESKTOP,1,0,0,0.000285
2024-06-27,155673249556,TABLET,1,0,0,0
2024-06-27,155673249556,DESKTOP,7,0,0,0
2024-06-27,155673249556,MOBILE,14,0,0,0
2024-06-27,155673250956,TABLET,3,0,0,0
2024-06-27,164135120558,DESKTOP,1,0,0,0.000869
2024-06-27,164135120558,MOBILE,2,0,0,0.000431
2024-06-27,155673249996,MOBILE,28,0,0,0
2024-06-27,169214802704,MOBILE,26,1,0,4.25
2024-06-27,168997303571,DESKTOP,87,1,0,2.486616
2024-06-27,148575862984,TABLET,8,1,0,2.81
2024-06-27,168997303571,MOBILE,91,2,0,0.997409
2024-06-27,169214802704,DESKTOP,42,3,0,15.87
2024-06-27,155673250956,DESKTOP,74,4,0,7.31
2024-06-27,155673249996,DESKTOP,23,5,0.878502,23.4
2024-06-27,155673250956,MOBILE,102,7,0,8.14
2024-06-27,164135120558,DESKTOP,1053,18,1,46.014871
2024-06-27,148575862984,MOBILE,159,22,0,31.77
2024-06-27,148575862984,DESKTOP,175,24,8.206716,60.82
2024-06-27,164828025000,MOBILE,7,2,0,17.083981
2024-06-27,164135120558,MOBILE,1186,29,7.96465,48.256641
2024-06-27,164828025000,DESKTOP,15,2,0,28.09
2024-06-26,168997303571,MOBILE,117,0,0,1.008818
2024-06-26,155673249556,DESKTOP,4,0,0,0
2024-06-26,155673250956,TABLET,2,0,0,0
2024-06-26,164135120558,DESKTOP,4,0,0,0.001987
2024-06-26,155673249996,TABLET,2,0,0,0
2024-06-26,155673249556,MOBILE,4,1,0,0.86
2024-06-26,148575862984,TABLET,9,1,0,0.6
2024-06-26,155673249996,MOBILE,23,1,3,1.58
2024-06-26,169214802704,DESKTOP,51,2,0,10.41
2024-06-26,155673250956,MOBILE,68,2,0,2.89
2024-06-26,168997303571,DESKTOP,136,3,0,1.642157
2024-06-26,155673249996,DESKTOP,19,3,1.121242,6.04
2024-06-26,169214802704,MOBILE,48,7,3,37.78
2024-06-26,155673250956,DESKTOP,56,7,1,14.72
2024-06-26,148575862984,DESKTOP,250,14,6,47.61
2024-06-26,164135120558,DESKTOP,1959,22,7.97955,58.111747
2024-06-26,164135120558,MOBILE,1632,23,4.03535,39.383932
2024-06-26,148575862984,MOBILE,251,33,7.000318,50.42
2024-06-26,164828025000,MOBILE,16,2,0,18.95
2024-06-26,164828025000,DESKTOP,9,2,0,9.74
2024-06-25,155673249556,TABLET,2,0,0,0
2024-06-25,155673249556,DESKTOP,16,0,0,0
2024-06-25,164135120558,DESKTOP,4,0,0,0.001181
2024-06-25,148575862984,TABLET,4,0,0,0
2024-06-25,155673249996,MOBILE,13,0,0,0
2024-06-25,155673249996,TABLET,2,0,0,0
2024-06-25,168997303571,MOBILE,67,1,0,0.343921
2024-06-25,168997303571,DESKTOP,78,1,0,1.880508
2024-06-25,155673249556,MOBILE,11,1,0,1.95
2024-06-25,155673249996,DESKTOP,25,2,0,1.55
2024-06-25,155673250956,TABLET,5,3,0,2.99
2024-06-25,155673250956,DESKTOP,55,3,0,4.85
2024-06-25,169214802704,DESKTOP,45,4,0,34.966344
2024-06-25,169214802704,MOBILE,27,5,0,23.482938
2024-06-25,155673250956,MOBILE,88,10,0,14.83
2024-06-25,164135120558,MOBILE,999,15,3.771762,34.006551
2024-06-25,148575862984,DESKTOP,210,20,6.5,63.75
2024-06-25,148575862984,MOBILE,198,24,2,31.95
2024-06-25,164135120558,DESKTOP,1406,27,9.005066,62.150667
2024-06-25,164828025000,DESKTOP,9,1,0,19.86
2024-06-25,164828025000,MOBILE,13,1,0,7.454768
2024-06-24,169214802704,TABLET,1,0,0,0
2024-06-24,155673249556,MOBILE,15,0,0,0
2024-06-24,155673249556,DESKTOP,22,0,0,0
2024-06-24,155673250956,DESKTOP,82,0,0,0
2024-06-24,155673249996,TABLET,1,0,0,0
2024-06-24,168997303571,DESKTOP,125,1,0,2.383254
2024-06-24,168997303571,MOBILE,59,1,0,0.271282
2024-06-24,155673250956,TABLET,2,1,0,1.78
2024-06-24,148575862984,TABLET,7,1,0,3.36
2024-06-24,155673249996,MOBILE,31,2,0,3.18
2024-06-24,155673249996,DESKTOP,26,3,0,9.35
2024-06-24,155673250956,MOBILE,89,4,0,5.27
2024-06-24,169214802704,MOBILE,38,5,3,22.231215
2024-06-24,169214802704,DESKTOP,85,7,0,100.24
2024-06-24,148575862984,DESKTOP,218,16,4.5,52.15
2024-06-24,164135120558,DESKTOP,1876,26,3.010225,64.52674
2024-06-24,148575862984,MOBILE,175,31,4.684426,42.64
2024-06-24,164135120558,MOBILE,1396,32,0.073623,36.312039
2024-06-24,164828025000,MOBILE,22,0,0,0
2024-06-24,164828025000,DESKTOP,27,1,0,2.22
2024-06-23,168997303571,MOBILE,2,0,0,0.000252
2024-06-23,168997303571,DESKTOP,73,0,0,1.509781
2024-06-23,168997303571,DESKTOP,6,0,0,0.000895
2024-06-23,155673249556,DESKTOP,20,0,0,0
2024-06-23,155673250956,TABLET,5,0,0,0
2024-06-23,155673249996,TABLET,1,0,0,0
2024-06-23,155673249556,MOBILE,25,1,0,2.75
2024-06-23,148575862984,TABLET,8,1,0,0.33
2024-06-23,169214802704,DESKTOP,37,2,2,28.36
2024-06-23,168997303571,MOBILE,54,2,0,0.326955
2024-06-23,155673249996,DESKTOP,35,2,1,4.21
2024-06-23,155673250956,DESKTOP,77,3,0,5.62
2024-06-23,169214802704,MOBILE,35,5,10000,20.895
2024-06-23,155673249996,MOBILE,59,5,0.034397,8.88
2024-06-23,148575862984,DESKTOP,132,8,3,52.34
2024-06-23,155673250956,MOBILE,196,13,5.036096,20.19
2024-06-23,164135120558,MOBILE,1397,25,6,46.798912
2024-06-23,148575862984,MOBILE,224,29,1,45.31
2024-06-23,164135120558,DESKTOP,1208,32,5.063816,53.938957
2024-06-23,164828025000,DESKTOP,3,0,0,0
2024-06-23,164828025000,MOBILE,17,2,0,5.87
2024-06-22,168997303571,MOBILE,7,0,0,0.003429
2024-06-22,168997303571,DESKTOP,12,0,0,0.002326
2024-06-22,168997303571,DESKTOP,41,0,0,1.210506
2024-06-22,155673249556,MOBILE,11,0,0,0
2024-06-22,155673250956,TABLET,3,0,0,0
2024-06-22,164135120558,DESKTOP,4,0,0,0.001346
2024-06-22,155673249996,TABLET,2,0,0,0
2024-06-22,168997303571,MOBILE,36,1,0,0.18921
2024-06-22,155673249556,DESKTOP,6,1,0,2.55
2024-06-22,148575862984,TABLET,5,1,0,2.43
2024-06-22,155673249996,MOBILE,42,1,0,1.91
2024-06-22,169214802704,MOBILE,14,2,0,11.310675
2024-06-22,155673250956,DESKTOP,62,2,3,5.21
2024-06-22,169214802704,DESKTOP,19,4,5,51.42
2024-06-22,155673249996,DESKTOP,30,4,0,9.99
2024-06-22,155673250956,MOBILE,139,5,0,6.64
2024-06-22,148575862984,DESKTOP,85,9,3,43.15
2024-06-22,164135120558,DESKTOP,895,24,0,41.489006
2024-06-22,148575862984,MOBILE,218,28,9.266227,56.15
2024-06-22,164135120558,MOBILE,1651,39,7.009982,59.65639
2024-06-22,164828025000,DESKTOP,2,0,0,0
2024-06-22,164828025000,MOBILE,8,2,3.67693,16.07
2024-06-21,169214802704,TABLET,2,0,0,0
2024-06-21,168997303571,DESKTOP,1,0,0,0.00158
2024-06-21,168997303571,DESKTOP,62,0,0,0.582777
2024-06-21,168997303571,MOBILE,48,0,0,0.461687
2024-06-21,155673249556,DESKTOP,4,0,0,0
2024-06-21,155673249556,MOBILE,2,0,0,0
2024-06-21,155673250956,TABLET,2,0,0,0
2024-06-21,164135120558,MOBILE,1,0,0,3.40E-05
2024-06-21,148575862984,TABLET,9,0,0,0
2024-06-21,155673249996,MOBILE,37,0,0,0
2024-06-21,155673249996,TABLET,3,0,0,0
2024-06-21,169214802704,MOBILE,33,3,0,16.282357
2024-06-21,155673249996,DESKTOP,33,3,0,5.62
2024-06-21,155673250956,DESKTOP,66,5,0,6.86
2024-06-21,169214802704,DESKTOP,49,7,0,66.867799
2024-06-21,155673250956,MOBILE,128,8,3,11.16
2024-06-21,148575862984,DESKTOP,170,18,1.494231,60.21
2024-06-21,164135120558,DESKTOP,1539,20,0,38.220046
2024-06-21,148575862984,MOBILE,174,22,3,38.614936
2024-06-21,164135120558,MOBILE,3146,55,16.272627,64.793585
2024-06-21,164828025000,DESKTOP,13,0,0,0
2024-06-21,164828025000,MOBILE,9,1,0,1.22
2024-06-20,168997303571,MOBILE,48,0,0,0.592688
2024-06-20,155673249556,MOBILE,3,0,0,0
2024-06-20,155673250956,TABLET,1,0,0,0
2024-06-20,148575862984,TABLET,8,0,0,0
2024-06-20,169214802704,MOBILE,45,1,0,2.93
2024-06-20,168997303571,DESKTOP,131,1,0,1.308819
2024-06-20,155673249556,DESKTOP,2,1,0,1.72
2024-06-20,155673249996,DESKTOP,21,1,0,4.55
2024-06-20,155673250956,MOBILE,104,2,0,1.99
2024-06-20,155673249996,MOBILE,35,2,0,3.67
2024-06-20,169214802704,DESKTOP,72,4,0,21.32
2024-06-20,155673250956,DESKTOP,88,4,2,8.62
2024-06-20,148575862984,DESKTOP,208,12,3.482693,45.23
2024-06-20,164135120558,DESKTOP,3897,22,8.125193,41.052912
2024-06-20,148575862984,MOBILE,223,30,1.428373,54.98
2024-06-20,164135120558,MOBILE,6114,74,6,60.500818
2024-06-20,164828025000,DESKTOP,28,2,0,10.78
2024-06-20,164828025000,MOBILE,27,5,0.595048,16.79
2024-06-19,169214802704,TABLET,1,0,0,0
2024-06-19,168997303571,DESKTOP,172,0,0,0.936794
2024-06-19,155673249556,DESKTOP,6,0,0,0
2024-06-19,155673250956,TABLET,7,0,0,0
2024-06-19,148575862984,TABLET,7,0,0,0
2024-06-19,155673249556,MOBILE,6,1,0,2.06
2024-06-19,155673249996,TABLET,1,1,0,1.26
2024-06-19,155673249996,MOBILE,30,2,0,3.1
2024-06-19,155673249996,DESKTOP,26,2,0,4.1
2024-06-19,168997303571,MOBILE,48,3,1,0.320869
2024-06-19,155673250956,DESKTOP,64,4,3,4.65
2024-06-19,169214802704,DESKTOP,67,5,0,28.33
2024-06-19,169214802704,MOBILE,56,9,0,34
2024-06-19,155673250956,MOBILE,111,10,3.394273,15.32
2024-06-19,148575862984,DESKTOP,243,22,7,65.19
2024-06-19,164135120558,DESKTOP,5512,24,0.865258,36.968592
2024-06-19,148575862984,MOBILE,292,25,0.428368,36.79
2024-06-19,164135120558,MOBILE,10943,145,3.913283,67.099969
2024-06-19,164828025000,DESKTOP,15,1,0,4.94
2024-06-19,164828025000,MOBILE,18,2,0,8.08
2024-06-18,155673249556,DESKTOP,4,0,0,0
2024-06-18,155673250956,TABLET,9,0,0,0
2024-06-18,148575862984,TABLET,7,0,0,0
2024-06-18,155673249996,TABLET,5,0,0,0
2024-06-18,168997303571,DESKTOP,194,1,2,0.881413
2024-06-18,168997303571,MOBILE,31,1,0,0.150303
2024-06-18,155673249556,MOBILE,6,1,0,1.57
2024-06-18,155673249996,DESKTOP,48,1,0,1.59
2024-06-18,155673249996,MOBILE,56,2,1,3.3
2024-06-18,169214802704,MOBILE,38,3,0,11.64
2024-06-18,169214802704,DESKTOP,49,4,0,16.8
2024-06-18,155673250956,DESKTOP,108,4,0,8.88
2024-06-18,155673250956,MOBILE,179,7,1,8.49
2024-06-18,148575862984,DESKTOP,202,20,2.011181,63.25
2024-06-18,148575862984,MOBILE,239,23,7.901568,44.45
2024-06-18,164135120558,DESKTOP,6527,26,0.007824,34.930088
2024-06-18,164135120558,MOBILE,12609,148,6,64.026318
2024-06-18,164828025000,TABLET,1,0,0,0
2024-06-18,164828025000,MOBILE,16,3,2,13.41
2024-06-18,164828025000,DESKTOP,14,4,4,24.96
2024-06-17,168997303571,MOBILE,44,0,0,0.33054
2024-06-17,168997303571,DESKTOP,93,0,0,0.510341
2024-06-17,155673249556,TABLET,1,0,0,0
2024-06-17,155673250956,TABLET,7,0,0,0
2024-06-17,164135120558,DESKTOP,1,0,0,0.000136
2024-06-17,148575862984,TABLET,4,0,0,0
2024-06-17,155673249996,TABLET,3,0,0,0
2024-06-17,169214802704,MOBILE,39,1,3,2.44
2024-06-17,155673249556,DESKTOP,9,1,0,2.41
2024-06-17,155673249556,MOBILE,7,1,0,1.07
2024-06-17,155673249996,MOBILE,58,3,0,8.12
2024-06-17,169214802704,DESKTOP,43,4,3,37.71
2024-06-17,155673249996,DESKTOP,58,4,0,10.59
2024-06-17,155673250956,DESKTOP,149,6,0,9.69
2024-06-17,155673250956,MOBILE,170,8,0,10.24
2024-06-17,164135120558,DESKTOP,2031,10,2.134523,15.688524
2024-06-17,148575862984,DESKTOP,231,22,2,54.42
2024-06-17,148575862984,MOBILE,172,30,4.387241,50.6
2024-06-17,164135120558,MOBILE,9474,117,15.060895,60.112084
2024-06-17,164828025000,MOBILE,14,2,0,10.3
2024-06-17,164828025000,DESKTOP,20,3,0,30.946242
2024-06-16,155673249556,MOBILE,3,0,0,0
2024-06-16,155673250956,TABLET,5,0,0,0
2024-06-16,155673249996,TABLET,2,0,0,0
2024-06-16,169214802704,DESKTOP,17,1,0,11
2024-06-16,168997303571,MOBILE,47,1,0,0.449602
2024-06-16,155673249556,DESKTOP,5,1,0,1.89
2024-06-16,148575862984,TABLET,5,2,3,5.62
2024-06-16,155673249996,DESKTOP,21,2,0,3.44
2024-06-16,169214802704,MOBILE,13,3,0,15.8
2024-06-16,168997303571,DESKTOP,82,3,0,0.589253
2024-06-16,155673250956,DESKTOP,80,4,3,11.23
2024-06-16,155673249996,MOBILE,70,5,1.047394,9.72
2024-06-16,148575862984,DESKTOP,96,6,5,24.79
2024-06-16,155673250956,MOBILE,198,10,0,7.76
2024-06-16,164135120558,DESKTOP,1846,13,3,15.686264
2024-06-16,148575862984,MOBILE,266,34,7.388599,67.425
2024-06-16,164135120558,MOBILE,7947,110,4.069226,60.113655
2024-06-16,164828025000,TABLET,1,0,0,0
2024-06-16,164828025000,MOBILE,7,2,0,8.79
2024-06-16,164828025000,DESKTOP,2,2,0,30.574395
2024-06-15,168997303571,DESKTOP,118,0,0,0.600155
2024-06-15,155673249556,DESKTOP,3,0,0,0
2024-06-15,155673249556,MOBILE,6,0,0,0
2024-06-15,155673250956,TABLET,1,0,0,0
2024-06-15,155673249996,TABLET,2,0,0,0
2024-06-15,169214802704,DESKTOP,33,1,0,14.59
2024-06-15,168997303571,MOBILE,74,1,0,0.512688
2024-06-15,148575862984,TABLET,3,1,3,3.06
2024-06-15,155673249996,DESKTOP,27,3,0,7.7
2024-06-15,169214802704,MOBILE,29,5,1,36.43
2024-06-15,155673249996,MOBILE,64,5,0,5.9
2024-06-15,155673250956,DESKTOP,87,6,3,14.51
2024-06-15,164135120558,DESKTOP,2155,8,3,20.040423
2024-06-15,148575862984,DESKTOP,92,10,0,39.03
2024-06-15,155673250956,MOBILE,236,15,5,23.98
2024-06-15,148575862984,MOBILE,261,24,4.968999,57.94
2024-06-15,164135120558,MOBILE,6911,93,5.779774,57.491327
2024-06-15,164828025000,DESKTOP,3,0,0,0
2024-06-15,164828025000,MOBILE,20,3,3,9.549004
2024-06-14,169214802704,TABLET,1,0,0,0
2024-06-14,155673249556,MOBILE,5,0,0,0
2024-06-14,155673249556,DESKTOP,2,0,0,0
2024-06-14,148575862984,TABLET,3,0,0,0
2024-06-14,155673249996,TABLET,3,0,0,0
2024-06-14,168997303571,MOBILE,52,1,0,0.313801
2024-06-14,155673250956,TABLET,6,1,0,0.42
2024-06-14,168997303571,DESKTOP,102,2,1,0.713607
2024-06-14,155673250956,DESKTOP,80,2,0,5.41
2024-06-14,169214802704,MOBILE,31,4,0,22.18
2024-06-14,169214802704,DESKTOP,35,5,0,35.86
2024-06-14,155673249996,DESKTOP,32,6,0,7.38
2024-06-14,155673249996,MOBILE,38,6,0,7.55
2024-06-14,155673250956,MOBILE,169,8,1,9.44
2024-06-14,164135120558,DESKTOP,2846,9,8,25.480787
2024-06-14,148575862984,DESKTOP,186,14,0,41.65
2024-06-14,148575862984,MOBILE,180,29,6.145358,57.379362
2024-06-14,164135120558,MOBILE,5765,77,4.198261,49.980171
2024-06-14,164828025000,DESKTOP,8,0,0,0
2024-06-14,164828025000,MOBILE,7,2,0,9.52
2024-06-13,168997303571,DESKTOP,168,0,0,0.801096
2024-06-13,168997303571,DESKTOP,1,0,0,0.030552
2024-06-13,168997303571,MOBILE,29,0,0,0.254943
2024-06-13,155673249556,MOBILE,7,0,0,0
2024-06-13,155673249556,DESKTOP,4,0,0,0
2024-06-13,148575862984,TABLET,6,0,0,0
2024-06-13,155673250956,TABLET,5,1,0,0.85
2024-06-13,169214802704,DESKTOP,57,2,0,24.85
2024-06-13,155673249996,MOBILE,49,2,3,2.29
2024-06-13,155673249996,DESKTOP,33,2,0,3.75
2024-06-13,169214802704,MOBILE,24,4,0,30.345
2024-06-13,155673250956,DESKTOP,123,5,0,10.77
2024-06-13,155673250956,MOBILE,172,11,0,14.85
2024-06-13,148575862984,DESKTOP,228,22,3,64.71
2024-06-13,164135120558,DESKTOP,6005,24,1,38.602643
2024-06-13,148575862984,MOBILE,208,24,2,41.08
2024-06-13,164135120558,MOBILE,5872,66,3.000366,37.355465
2024-06-13,164828025000,MOBILE,18,2,0,16.57
2024-06-13,164828025000,DESKTOP,21,2,1,10.8
2024-06-12,169214802704,TABLET,1,0,0,0
2024-06-12,168997303571,MOBILE,26,0,1,0.204594
2024-06-12,168997303571,DESKTOP,282,0,0,1.496784
2024-06-12,155673249996,TABLET,2,0,0,0
2024-06-12,155673249996,DESKTOP,18,0,0,0
2024-06-12,155673249556,DESKTOP,6,1,0,1.82
2024-06-12,155673249556,MOBILE,3,1,0,1.42
2024-06-12,155673250956,TABLET,4,1,0,1.33
2024-06-12,148575862984,TABLET,8,1,0,0.95
2024-06-12,155673249996,MOBILE,18,2,0,1.83
2024-06-12,169214802704,MOBILE,43,3,0,13.869711
2024-06-12,169214802704,DESKTOP,47,5,1,59.9579
2024-06-12,155673250956,DESKTOP,132,5,0,7.06
2024-06-12,155673250956,MOBILE,170,9,0,11.97
2024-06-12,148575862984,MOBILE,157,21,9.407172,35.343054
2024-06-12,148575862984,DESKTOP,255,24,4.445227,73.57
2024-06-12,164135120558,DESKTOP,8520,38,4.650419,48.061975
2024-06-12,164135120558,MOBILE,4989,58,9.000336,29.147638
2024-06-12,164828025000,TABLET,1,0,0,0
2024-06-12,164828025000,MOBILE,17,0,0,0
2024-06-12,164828025000,DESKTOP,19,3,0,16.33
2024-06-11,168997303571,DESKTOP,3,0,0,0.104435
2024-06-11,168997303571,DESKTOP,207,0,0,1.850116
2024-06-11,168997303571,MOBILE,21,0,0,0.084653
2024-06-11,168997303571,MOBILE,1,0,0,0.000235
2024-06-11,155673249556,TABLET,1,0,0,0
2024-06-11,155673249556,DESKTOP,7,0,0,0
2024-06-11,155673249556,MOBILE,5,0,0,0
2024-06-11,155673249996,DESKTOP,31,0,0,0
2024-06-11,169214802704,DESKTOP,40,1,0,11.73
2024-06-11,148575862984,TABLET,4,1,0,0.63
2024-06-11,155673249996,MOBILE,45,4,0,4.73
2024-06-11,169214802704,MOBILE,45,6,3,47.059426
2024-06-11,155673250956,DESKTOP,178,6,0,16.36
2024-06-11,155673250956,MOBILE,210,14,0,19.85
2024-06-11,148575862984,MOBILE,172,16,2.482052,37.53
2024-06-11,164135120558,MOBILE,1851,18,8.537691,15.472974
2024-06-11,148575862984,DESKTOP,230,24,5.445226,65.36
2024-06-11,164135120558,DESKTOP,6248,47,4,60.404636
2024-06-11,164828025000,MOBILE,6,1,0,1.71
2024-06-11,164828025000,DESKTOP,14,2,3,26.69
2024-06-10,168997303571,MOBILE,25,0,0,0.022532
2024-06-10,168997303571,DESKTOP,185,0,0,1.88576
2024-06-10,168997303571,MOBILE,29,0,0,0.315391
2024-06-10,155673249556,MOBILE,6,0,0,0
2024-06-10,155673249556,DESKTOP,10,0,0,0
2024-06-10,155673250956,TABLET,3,0,0,0
2024-06-10,155673249996,DESKTOP,24,0,0,0
2024-06-10,155673249996,TABLET,1,0,0,0
2024-06-10,168997303571,DESKTOP,40,1,0,0.097006
2024-06-10,169214802704,MOBILE,41,2,0.146719,13.561304
2024-06-10,148575862984,TABLET,9,3,0,2.24
2024-06-10,155673250956,DESKTOP,210,4,1,9.74
2024-06-10,155673249996,MOBILE,34,4,0,3.12
2024-06-10,169214802704,DESKTOP,58,6,6,52.53
2024-06-10,155673250956,MOBILE,208,17,3,22.15
2024-06-10,148575862984,DESKTOP,217,20,4.962828,62.42
2024-06-10,164135120558,MOBILE,1626,25,0,23.459619
2024-06-10,148575862984,MOBILE,183,26,1.887025,42.94
2024-06-10,164135120558,DESKTOP,3341,36,9,52.907292
2024-06-10,164828025000,MOBILE,15,1,0,1.99
2024-06-10,164828025000,DESKTOP,4,1,0,11.92
2024-06-09,168997303571,MOBILE,81,0,0,0.405738
2024-06-09,155673249556,MOBILE,1,0,0,0
2024-06-09,155673249556,DESKTOP,1,0,0,0
2024-06-09,155673250956,TABLET,2,0,0,0
2024-06-09,164135120558,DESKTOP,243,0,0,0.455314
2024-06-09,168997303571,DESKTOP,238,1,0,2.02189
2024-06-09,164135120558,MOBILE,463,1,0,0.828814
2024-06-09,148575862984,TABLET,10,1,0,0.67
2024-06-09,155673249996,DESKTOP,9,1,0,1.71
2024-06-09,155673249996,MOBILE,15,1,0,4.15
